,rooms,type,meters,district,price,price_per_meter,terms_of_transaction,mortgage,floor 1,floor 2,living_area,window_view,repair ,type_of_house,year_at_home,parking,address,hospital_info,eat_info,school_info,average_time,toilet,balcony,elevators,service lift
109,3,квартира,100.0,р-н Выборгский,32000000.0,320000.0,свободная продажа,возможна,4.0,12.0,52.0,На улицу,Дизайнерский,Монолитно-кирпичный,2021.0,Подземная,"Санкт-Петербург, просп. Энгельса, 2",39,121,10,4.333333333333333,0.0,1.0,1,1
110,1,квартира,46.7,р-н Московский,16750000.0,358672.0,свободная продажа,возможна,11.0,16.0,20.4,На улицу,Дизайнерский,Монолитно-кирпичный,2016.0,Подземная,"Санкт-Петербург, Варшавская ул., 6к2",27,167,12,9.0,1.0,1.0,2,1
111,2,квартира,43.0,р-н Василеостровский,16100000.0,374419.0,свободная продажа,возможна,4.0,13.0,15.1,Во двор,Без ремонта,Монолитный,2023.0,Наземная,"Санкт-Петербург, ул. Беринга, 27к6",43,196,17,6.5,1.0,1.0,1,1
112,1,квартира,45.0,р-н Адмиралтейский,12490000.0,277556.0,свободная продажа,,2.0,4.0,35.0,На улицу,Дизайнерский,Кирпичный,,Наземная,"Санкт-Петербург, Малодетскосельский просп., 10",125,897,63,13.0,1.0,0.0,0,0
113,1,квартира,43.0,р-н Василеостровский,11000000.0,255814.0,альтернатива,возможна,2.0,16.0,16.7,Во двор,Евроремонт,,2005.0,,"Санкт-Петербург, Морская наб., 39к3",9,62,7,6.0,1.0,0.0,2,0
114,4,квартира,96.0,р-н Адмиралтейский,15000000.0,156250.0,свободная продажа,возможна,3.0,5.0,62.0,На улицу,Евроремонт,Кирпичный,1913.0,,"Санкт-Петербург, Старо-Петергофский просп., 37",29,287,13,4.333333333333333,1.0,1.0,1,0
115,3,квартира,88.3,р-н Приморский,21500000.0,243488.0,свободная продажа,возможна,5.0,5.0,51.0,На улицу и двор,Дизайнерский,Кирпичный,1958.0,,"Санкт-Петербург, Сердобольская ул., 73/27",40,201,15,6.666666666666667,2.0,2.0,0,0
116,2,квартира,73.5,р-н Московский,16900000.0,229932.0,свободная продажа,возможна,4.0,14.0,32.3,На улицу и двор,Без ремонта,,2022.0,Подземная,"Санкт-Петербург, Черниговская ул., 17",51,216,15,4.666666666666667,1.0,2.0,1,1
117,3,квартира,117.1,р-н Красносельский,18800000.0,160547.0,свободная продажа,возможна,22.0,25.0,59.1,На улицу и двор,Евроремонт,Монолитный,2013.0,,"Санкт-Петербург, Ленинский просп., 51",17,72,7,10.0,2.0,1.0,2,1
118,1,квартира,37.3,р-н Красносельский,10299000.0,276113.0,свободная продажа,возможна,2.0,5.0,18.0,На улицу,Дизайнерский,Монолитно-кирпичный,2020.0,,"Санкт-Петербург, просп. Патриотов, 34",15,57,4,13.0,1.0,1.0,1,1
119,2,квартира,50.8,р-н Красногвардейский,8000000.0,157480.0,альтернатива,возможна,6.0,9.0,31.2,На улицу и двор,Косметический,Панельный,1968.0,Наземная,"Санкт-Петербург, ул. Петра Смородина, 20",20,65,3,7.666666666666667,1.0,1.0,1,0
120,1,квартира,35.5,р-н Красносельский,7280000.0,205070.0,альтернатива,возможна,3.0,18.0,16.0,На улицу,Косметический,Панельный,2011.0,,"Санкт-Петербург, просп. Кузнецова, 10к2",15,66,7,7.666666666666667,1.0,1.0,1,1
121,1,апартаменты,41.7,р-н Московский,9690000.0,232374.0,свободная продажа,возможна,5.0,11.0,13.5,На улицу и двор,Евроремонт,Монолитный,2021.0,,"Санкт-Петербург, Детский пер., 2",46,258,10,8.666666666666666,1.0,1.0,0,0
122,1,квартира,32.2,р-н Красногвардейский,6999000.0,217360.0,свободная продажа,возможна,3.0,5.0,20.0,Во двор,Косметический,Кирпичный,1964.0,,"Санкт-Петербург, Среднеохтинский просп., 5",31,187,15,3.0,1.0,0.0,0,0
123,2,квартира,52.2,р-н Выборгский,8800000.0,168582.0,свободная продажа,возможна,3.0,4.0,36.3,Во двор,Без ремонта,Кирпичный,1900.0,Открытая,"Санкт-Петербург, Лесной просп., 8Б",29,222,11,8.666666666666666,1.0,0.0,0,0
124,5,квартира,182.3,р-н Петроградский,34900000.0,191443.0,свободная продажа,возможна,3.0,6.0,151.8,На улицу и двор,Косметический,Кирпичный,1916.0,,"Санкт-Петербург, Каменноостровский просп., 35/75",101,580,42,6.0,2.0,0.0,0,0
125,1,квартира,39.4,р-н Московский,7299000.0,185254.0,свободная продажа,,17.0,17.0,15.9,На улицу,Косметический,Панельный,2007.0,,"Санкт-Петербург, Дунайский просп., 5к5",27,120,3,11.666666666666666,1.0,1.0,1,1
126,3,квартира,63.6,р-н Калининский,12825000.0,201651.0,свободная продажа,возможна,10.0,12.0,41.7,Во двор,Евроремонт,,1976.0,Наземная,"Санкт-Петербург, Светлановский просп., 73",30,105,2,10.0,1.0,1.0,2,0
127,2,квартира,65.8,р-н Красносельский,9690000.0,147264.0,альтернатива,возможна,11.0,17.0,32.8,На улицу и двор,Косметический,Монолитный,2012.0,,"Санкт-Петербург, Ленинский просп., 53к1",17,63,7,9.0,1.0,1.0,1,1
128,3,квартира,74.7,р-н Пушкинский,9650000.0,129183.0,свободная продажа,возможна,5.0,9.0,44.2,На улицу и двор,Косметический,Кирпичный,2013.0,,"Санкт-Петербург, ул. Полоцкая, 15к2",4,17,0,21.5,1.0,1.0,1,0
129,1,квартира,36.5,р-н Красносельский,6990000.0,191507.0,свободная продажа,,16.0,25.0,17.9,,Евроремонт,Монолитный,2015.0,,"Санкт-Петербург, ул. Маршала Казакова, 78к1",12,36,4,10.0,0.0,1.0,1,1
130,1,квартира,35.2,р-н Калининский,7500000.0,213068.0,свободная продажа,,16.0,25.0,16.0,На улицу,Евроремонт,Монолитный,2014.0,,"Санкт-Петербург, Кондратьевский просп., 64к9",24,71,2,7.0,1.0,1.0,1,1
131,2,квартира,52.5,р-н Василеостровский,8850000.0,168571.0,свободная продажа,возможна,1.0,12.0,31.7,Во двор,Косметический,Панельный,1976.0,,"Санкт-Петербург, ул. Кораблестроителей, 39",16,94,8,11.0,1.0,0.0,2,0
132,4,квартира,74.4,р-н Красногвардейский,10200000.0,137097.0,свободная продажа,возможна,13.0,14.0,49.9,На улицу и двор,Косметический,Панельный,1983.0,,"Санкт-Петербург, Белорусская ул., 12К1",8,82,5,8.0,1.0,1.0,0,0
133,2,квартира,55.4,р-н Приморский,10990000.0,198375.0,свободная продажа,возможна,1.0,5.0,35.0,Во двор,Косметический,Кирпичный,1958.0,,"Санкт-Петербург, Торжковская ул., 2К3",36,179,11,6.0,1.0,0.0,0,0
134,2,квартира,44.2,р-н Калининский,6300000.0,142534.0,свободная продажа,возможна,3.0,5.0,28.0,Во двор,Косметический,Панельный,1972.0,,"Санкт-Петербург, ул. Демьяна Бедного, 16к2",27,100,2,5.0,1.0,1.0,0,0
135,2,квартира,43.8,р-н Кировский,6300000.0,143836.0,свободная продажа,возможна,2.0,9.0,27.0,Во двор,Косметический,Панельный,1969.0,,"Санкт-Петербург, ул. Генерала Симоняка, 7",7,36,0,8.666666666666666,1.0,1.0,1,0
136,3,квартира,93.15,р-н Московский,18950000.0,203435.0,свободная продажа,возможна,5.0,19.0,52.5,На улицу и двор,Дизайнерский,Кирпичный,2009.0,,"Санкт-Петербург, Пулковское ш., 20к4",23,109,3,7.333333333333333,2.0,1.0,1,1
137,2,квартира,60.7,р-н Фрунзенский,10150000.0,167216.0,свободная продажа,возможна,2.0,12.0,35.5,На улицу и двор,Косметический,Панельный,1981.0,,"Санкт-Петербург, Малая Бухарестская ул., 11/60",17,69,3,10.0,1.0,0.0,2,0
138,3,квартира,64.2,р-н Красносельский,9000000.0,140187.0,свободная продажа,возможна,10.0,16.0,41.0,Во двор,Косметический,Панельный,1980.0,,"Санкт-Петербург, Петергофское ш., 21К3",18,90,7,9.666666666666666,1.0,1.0,2,0
139,2,квартира,45.8,р-н Приморский,14656000.0,320000.0,свободная продажа,возможна,4.0,9.0,16.3,Во двор,Евроремонт,Монолитный,2012.0,Подземная,"Санкт-Петербург, Фермское ш., 12Б",46,147,9,8.0,1.0,1.0,1,1
140,1,квартира,50.3,р-н Василеостровский,17605000.0,350000.0,свободная продажа,возможна,2.0,3.0,14.8,,Без ремонта,Кирпичный,1882.0,,"Санкт-Петербург, 8-я Васильевского острова линия, 19",0,0,0,12.0,1.0,0.0,0,0
141,3,квартира,83.2,р-н Василеостровский,26200000.0,314904.0,свободная продажа,возможна,15.0,20.0,56.5,На улицу,Без ремонта,Монолитный,2023.0,,"Санкт-Петербург, ул. Челюскина, 8",6,25,1,10.0,0.0,0.0,2,0
142,1,квартира,40.1,р-н Приморский,8500000.0,211970.0,свободная продажа,возможна,21.0,24.0,13.7,Во двор,Евроремонт,Монолитно-кирпичный,2020.0,Наземная,"Санкт-Петербург, ул. Плесецкая, 10",12,58,8,11.0,1.0,1.0,4,0
143,2,квартира,73.5,р-н Московский,25000000.0,340136.0,свободная продажа,возможна,2.0,15.0,30.1,На улицу и двор,Дизайнерский,Монолитный,2016.0,,"Санкт-Петербург, Заозерная ул., 3к2",85,446,34,8.0,1.0,1.0,1,1
